DateTime,AddedIPs,RemovedIPs
1584613452,8,28
1584615386,25,25
1584617294,16,11
1584620195,22,27
1584622102,17,50
1584624026,36,10
1584625947,18,19
1584627856,16,12
1584629787,15,11
1584631694,1068,12
1584633700,340,17
1584635548,18,11
1584637729,19,6
1584639626,12,12
1584641565,9,26
1584643463,12,17
1584645381,52,17
1584647301,806,17
1584649223,586,22
1584651132,166,15
1584653080,13,10
1584654982,6,13
1584656927,6,1241
1584659782,14,2806
1584661704,8,870
1584663627,4,10
1584665551,7,21
1584667483,4,21
1584669383,6,26
1584671294,9,20
1584673362,4,20
1584675370,8,13
1584677570,11,13
1584679479,10,30
1584681399,83,154
1584683294,765,1304
1584685230,13,2171
1584687143,17,18
1584689059,16,23
1584691038,16,11
1584692898,16,18
1584694867,15,6
1584696742,23,11
1584698923,20,7
1584700828,22,13
1584702735,19,22
1584704672,30,23
1584706598,32,10
1584708494,16,17
1584710445,9,36
1584712345,20,20
1584714271,8,20
1584716183,68,17
1584718092,14,1414
1584720988,24,562
1584722917,21,398
1584724826,21,132
1584726728,14,13
1584728649,27,11
1584730579,38,15
1584732488,44,476
1584735377,38,1549
1584737323,27,546
1584739245,18,64
1584741155,28,10
1584743048,34,4
1584744988,1031,7
1584747148,1269,20
1584749317,312,6
1584751212,39,8
1584753133,13,4
1584755063,30,6
1584756981,35,5
1584758895,34,8
1584760825,29,4
1584762731,32,6
1584764654,21,12
1584766584,32,7
1584768493,489,7
1584770449,970,865
1584772356,451,38
1584774512,1255,13
1584776414,681,20
1584778338,2024,11
1584780265,406,20
1584782188,234,12
1584784342,302,30
1584786275,129,20
1584788183,199,17
1584790090,348,19
