DateTime,AddedIPs,RemovedIPs
1584661412,9,4
1584662133,5,10
1584662656,24,9
1584662853,10,13
1584663573,7,11
1584664293,95,9
1584664568,8,8
1584665013,1,4
1584665782,4,11
1584666508,14,7
1584667172,5,9
1584667892,2,10
1584668407,35,13
1584668613,7,15
1584669378,33,11
1584670053,9,7
1584670329,18,8
1584670772,8,30
1584671493,2,13
1584672258,21,28
1584672933,5,14
1584673652,10,11
1584674179,22,9
1584674373,4,8
1584675093,5,12
1584675813,6,7
1584676093,10,11
1584676532,10,15
1584677492,7,9
1584678213,5,6
1584678932,7,6
1584679653,5,16
1584679929,25,19
1584680373,4,17
1584681333,3,12
1584681847,10,9
1584682053,8,13
1584682772,6,6
1584683493,4,8
1584683768,28,15
1584684008,26,3
1584684213,786,277
1584684933,6,15
1584685696,15,11
1584686373,5,8
1584687093,7,3
1584688052,8,8
1584688772,3,10
1584689542,37,29
1584690213,8,10
1584690932,7,10
1584691455,26,12
1584691892,12,10
1584692612,5,9
1584693381,17,23
1584694053,2,10
1584694772,2,12
1584695297,15,16
1584695493,7,11
1584696213,6,8
1584696932,4,13
1584697211,25,7
1584697652,5,6
1584698164,1,0
1584698372,4,5
1584698894,26,1
1584699387,15,14
1584700053,5,10
1584700773,2,14
1584701492,6,8
1584702212,3,7
1584702933,8,15
1584703207,9,30
1584703652,6,5
1584704373,4,9
1584705138,6,16
1584705813,6,3
1584706532,4,7
1584707048,4,12
1584707253,1,6
1584707973,7,13
1584708692,9,10
1584708966,6,6
1584709461,32,8
1584710132,4,8
1584710852,5,4
1584711572,5,8
1584712293,5,5
1584712814,25,7
1584713253,9,6
1584713526,11,2
1584713973,3,12
1584714741,38,17
1584715412,10,3
1584716132,8,3
1584716656,6,11
1584717093,15,9
1584717813,9,10
1584718581,16,21
1584719492,4,21
1584720213,7,3
1584720736,7,14
1584720933,8,5
1584721653,5,8
1584722372,12,9
1584722650,5,9
1584723092,6,10
1584724053,15,15
1584724570,13,15
1584724773,60,13
1584725492,2,4
1584726212,7,6
1584726495,23,10
1584726932,8,9
1584727653,11,8
1584728166,29,1
1584728417,41,11
1584729111,10,1243
1584729813,9,13
1584730331,26,12
1584730533,4,20
1584731252,2,106
1584731972,4,2
1584732248,12,8
1584732692,8,2
1584733413,6,6
1584734179,27,24
1584734853,3,18
1584735573,8,9
1584736085,20,11
1584736292,7,9
1584737013,4,10
1584737733,5,8
1584738006,12,21
1584738452,8,7
1584739173,2,13
1584739938,19,24
1584740612,5,14
1584741333,1,6
1584741858,15,9
1584742052,4,13
1584742822,30,8
1584743493,7,11
1584743769,32,6
1584744213,9,8
1584744932,12,14
1584745653,12,12
1584746373,5,7
1584747093,9,13
1584747607,26,22
1584747812,8,11
1584748532,7,10
1584749252,20,11
1584749784,26,11
1584749973,39,12
1584750692,29,95
1584751412,23,2
1584751690,10,15
1584752132,23,9
1584752852,29,9
1584753131,5,0
1584753619,43,27
1584754293,15,9
1584755012,18,10
1584755524,33,14
1584755732,15,8
1584756453,24,11
1584757172,13,6
1584757449,37,11
1584757892,8,3
1584758612,10,3
1584759376,18,20
1584760053,14,15
1584760772,14,7
1584761289,10,10
1584761493,18,14
1584762213,7,14
1584762933,12,11
1584763218,40,0
1584763653,9,15
1584764373,12,10
1584765141,40,23
1584765813,10,7
1584766532,15,7
1584767307,55,12
1584767972,6,8
1584768693,6,11
1584769209,18,12
1584769413,11,3
1584770133,9,6
1584770853,283,140
1584771138,15,11
1584771572,11,14
1584772090,24,2
1584772293,14,4
1584773058,27,21
1584773733,13,6
1584774453,12,8
1584774979,9,13
1584775173,10,4
1584775892,15,12
1584776612,7,11
1584776893,10,7
1584777332,6,10
1584778052,10,13
1584778825,22,21
1584779493,8,8
1584780213,6,4
1584780977,15,21
1584781652,7,7
1584782372,7,8
1584782886,1,10
1584783093,12,8
1584783812,7,6
1584784532,16,16
1584784808,6,7
1584785253,15,6
1584785524,1,0
1584785973,19,6
1584786744,57,8
1584787413,17,11
1584788133,12,6
1584788907,14,31
1584789573,5,10
