DateTime,AddedIPs,RemovedIPs
1584416537,3,0
1584418220,1,0
1584419294,1,0
1584420146,0,1
1584421828,3,0
1584423741,1,0
1584425658,1,0
1584427337,0,1
1584429257,1,0
1584430520,0,2
1584432920,0,1
1584434539,2,0
1584438135,1,0
1584439820,2,1
1584440979,1,0
1584443423,2,0
1584445519,0,1
1584448097,1,0
1584455719,1,0
1584456915,1,1
1584459741,0,2
1584461419,1,0
1584463344,1,0
1584465254,0,1
1584466665,1,0
1584467938,0,1
1584470033,0,1
1584471313,2,1
1584472520,2,0
1584473720,4,1
1584476056,1,0
1584477621,0,2
1584478576,1,0
1584479659,1,1
1584480919,0,1
1584483259,3,0
1584485416,0,3
1584486862,3,2
1584489016,0,3
1584490454,1,2
1584492974,1,1
1584494119,0,1
1584495737,0,1
1584497424,1,0
1584499986,2,0
1584501271,0,1
1584502515,2,2
1584503720,1,0
1584507316,3,1
1584508520,0,1
1584510144,1,1
1584510975,1,0
1584513316,0,5
1584515199,1,0
1584516915,0,1
1584518509,2,0
1584520820,0,1
1584521774,2,1
1584522922,1,0
1584525378,1,1
1584526519,1,0
1584528020,2,0
1584530054,1,0
1584531315,1,1
1584533007,1,2
1584535334,0,2
1584538097,2,0
1584539415,0,1
1584544455,1,2
1584547484,0,1
1584549620,1,0
1584555254,0,1
1584556935,0,1
1584558132,2,0
1584559699,3,0
1584561016,1,0
1584562228,2,1
1584564141,1,0
1584565818,0,1
1584566997,1,2
1584568247,1,2
1584570921,1,1
1584572601,0,3
1584574221,0,1
1584576352,1,1
1584577516,2,0
1584578535,0,1
1584580458,1,2
1584582016,1,0
1584583583,2,1
1584584717,1,0
1584585736,1,1
1584587421,3,2
1584589338,0,1
1584591255,0,2
1584592939,2,2
1584594627,0,1
1584595827,2,0
1584600139,0,1
1584603734,0,1
1584605656,1,0
1584606496,1,0
1584608116,0,1
1584609257,0,2
1584610937,1,1
1584612918,1,1
1584613700,3,0
1584614536,1,0
1584618136,0,1
1584618974,1,0
1584620120,2,0
1584621378,1,0
1584622520,1,0
1584623721,0,1
1584624917,1,0
1584626793,2,1
1584629419,1,0
1584630621,0,1
1584631823,0,1
1584639621,1,1
1584640890,0,3
1584643335,0,5
1584645255,5,0
1584646940,2,1
1584648127,1,1
1584649818,0,2
1584652519,1,3
1584654978,3,0
1584656120,1,0
1584657318,0,1
1584659426,4,1
1584660618,0,1
1584662175,2,0
1584663318,1,2
1584665487,1,0
1584666854,0,1
1584669317,1,1
1584672141,2,2
1584674059,3,2
1584675920,0,1
1584679335,0,3
1584681025,3,1
1584684861,1,0
1584687707,0,1
1584688821,2,0
1584690616,1,0
1584691824,3,1
1584693740,1,1
1584697519,1,4
1584699257,1,2
1584700938,0,1
1584709307,0,3
1584710898,1,0
1584711735,1,1
1584713423,1,0
1584718935,0,1
1584720858,2,0
1584727817,3,0
1584729739,1,2
1584731419,2,3
1584733340,0,3
1584735025,1,2
1584738617,1,2
1584739820,1,0
1584742455,1,0
1584744134,1,1
1584747315,2,0
1584749720,5,0
1584750494,7,0
1584751336,4,3
1584753255,18,1
1584754817,16,1
1584756923,11,3
1584757699,8,0
1584758536,6,1
1584759376,9,0
1584760521,3,2
1584761296,6,0
1584762141,7,1
1584762977,4,0
1584765252,14,2
1584766409,7,0
1584767719,4,0
1584769334,6,1
1584770177,1,0
1584771254,4,0
1584772935,4,0
1584774621,8,0
1584776536,8,0
1584778459,4,0
1584780139,5,1
1584781821,5,0
1584782895,2,0
1584784214,0,4
1584785654,1,0
1584786911,3,0
1584788442,6,1
1584789546,2,0
